Label,Brand_Clean,Name,Price,price_category,Rank,Quality_Score,Ingredients_List,Ingredients_Text,contains_irritants,irritant_list,Combination,Dry,Normal,Oily,Sensitive,Price_normalized,ingredient_complexity,brand_popularity_norm
Face Mask,Origins,Clear Improvement™ Charcoal Honey Mask to Purify and Nourish,34,Medium,4.7,0.0599999999999999,['essential oil'],essential oil,True,['essential oil'],1,1,1,1,0,0.08446866485013624,1,0.6794871794871795
Face Mask,Sephora Collection,Hand Mask,5,Budget,4.1,0.18,"['water', 'glycerin', 'carthamus tinctorius safflower seed oil', 'urea', 'butylene glycol', 'glyceryl stearate', 'cetearyl alcohol', 'propylene glycol', 'aloe barbadensis leaf extract', 'peg-100 stearate', 'fragrance', 'phenoxyethanol', 'dimethicone', 'arginine', 'carbomer', 'caprylyl glycol', '12-hexanediol', 'propanediol', 'butyrospermum parkii butter extract butyrospermum parkii shea butter extract', 'disodium edta', 'tocopheryl acetate', 'sodium hyaluronate', 'illicium verum anise fruit extract']",water glycerin carthamus tinctorius safflower seed oil urea butylene glycol glyceryl stearate cetearyl alcohol propylene glycol aloe barbadensis leaf extract peg-100 stearate fragrance phenoxyethanol dimethicone arginine carbomer caprylyl glycol 12-hexanediol propanediol butyrospermum parkii butter extract butyrospermum parkii shea butter extract disodium edta tocopheryl acetate sodium hyaluronate illicium verum anise fruit extract,True,"['cetearyl alcohol', 'fragrance', 'phenoxyethanol']",0,0,0,0,0,0.005449591280653951,23,0.8333333333333334
Face Mask,Fresh,Vitamin C Glow Face Mask,62,Premium,3.9,0.2199999999999999,"['water', 'glucose', 'citrus limon lemon fruit extract', 'citrus clementina fruit extract', 'citrus sinensis orange fruit extract', 'fructose', 'glycerin', 'sucrose', 'citrus medica limonum lemon fruit extract', 'vaccinium myrtillus fruit extract', 'pyrus cydonia seed extract', 'saccharum officinarum sugar cane extract', 'glycine soja soybean oil', 'citrus aurantium dulcis orange fruit extract', 'acer saccharum sugar maple extract', 'tocopheryl acetate', 'ascorbyl tetraisopalmitate', 'tocopherol', 'xanthan gum', 'butylene glycol', 'sclerotium gum', 'tetrasodium edta', 'sodium citrate', 'parfum fragrance', 'panthenol', 'caramel', 'sodium metabisulfite', 'citric acid', 'potassium sorbate', 'magnesium aspartate', 'zinc gluconate', 'copper gluconate', 'ci 75120 annatto', 'phenoxyethanol', 'limonene']",water glucose citrus limon lemon fruit extract citrus clementina fruit extract citrus sinensis orange fruit extract fructose glycerin sucrose citrus medica limonum lemon fruit extract vaccinium myrtillus fruit extract pyrus cydonia seed extract saccharum officinarum sugar cane extract glycine soja soybean oil citrus aurantium dulcis orange fruit extract acer saccharum sugar maple extract tocopheryl acetate ascorbyl tetraisopalmitate tocopherol xanthan gum butylene glycol sclerotium gum tetrasodium edta sodium citrate parfum fragrance panthenol caramel sodium metabisulfite citric acid potassium sorbate magnesium aspartate zinc gluconate copper gluconate ci 75120 annatto phenoxyethanol limonene,True,"['parfum fragrance', 'citric acid', 'phenoxyethanol']",1,1,1,1,1,0.16076294277929154,35,0.5512820512820513
Face Mask,Shiseido,White Lucent Power Brightening Mask,70,Premium,4.4,0.1199999999999998,['-4msk helps remove melanin trapped in dark spots and ion force complex works to slough off the surface cells that contain melanin'],-4msk helps remove melanin trapped in dark spots and ion force complex works to slough off the surface cells that contain melanin,False,[],0,0,0,0,0,0.18256130790190736,1,0.7948717948717948
Face Mask,Sephora Collection,Hand Mask - Avocado,5,Budget,3.7,0.26,"['water', 'glycerin', 'butylene glycol', 'carthamus tinctorius safflower seed oil', 'urea', 'glyceryl stearate', 'cetearyl alcohol', 'propylene glycol', 'persea gratissima avocado fruit extract', 'peg-100 stearate', 'fragrance', 'phenoxyethanol', 'dimethicone', 'arginine', 'carbomer', 'caprylyl glycol', '2-hexanediol', 'propanediol', 'butyrospermum parkii butter extract butyrospermum parkii shea butter extract', 'disodium edta', 'linalool', 'tocopheryl acetate', 'citronellol', 'illicium verum anise fruit extract', 'hydroxycitronellal', 'sodium hyaluronate', 'geraniol', 'alpha-isomethyl ionone']",water glycerin butylene glycol carthamus tinctorius safflower seed oil urea glyceryl stearate cetearyl alcohol propylene glycol persea gratissima avocado fruit extract peg-100 stearate fragrance phenoxyethanol dimethicone arginine carbomer caprylyl glycol 2-hexanediol propanediol butyrospermum parkii butter extract butyrospermum parkii shea butter extract disodium edta linalool tocopheryl acetate citronellol illicium verum anise fruit extract hydroxycitronellal sodium hyaluronate geraniol alpha-isomethyl ionone,True,"['cetearyl alcohol', 'fragrance', 'phenoxyethanol']",0,0,0,0,0,0.005449591280653951,28,0.8333333333333334
Face Mask,Sk-Ii,Brightening Derm Revival Mask,170,Luxury,4.5,0.0999999999999999,"['water', 'galactomyces ferment filtrate pitera', 'butylene glycol', 'niacinamide', 'glycerin', 'pentylene glycol', 'ascorbyl glucoside', 'inositol', 'acrylatesc10-30 alkyl acrylate crosspolymer', 'hexapeptide-11', 'sodium hydroxide', 'disodium edta', 'benzyl alcohol', 'methylparaben', 'phenoxyethanol']",water galactomyces ferment filtrate pitera butylene glycol niacinamide glycerin pentylene glycol ascorbyl glucoside inositol acrylatesc10-30 alkyl acrylate crosspolymer hexapeptide-11 sodium hydroxide disodium edta benzyl alcohol methylparaben phenoxyethanol,True,"['benzyl alcohol', 'phenoxyethanol']",1,1,1,1,1,0.4550408719346049,15,0.20512820512820512
Face Mask,La Mer,The Brilliance Brightening Mask,250,Luxury,4.4,0.1199999999999998,"['declustered water -aquaeau de-structuree -', 'declustered water aquaeau de-structuree ', 'methyl gluceth-20', 'peg-75', 'butylene glycol', 'glycerin', 'bis-peg-18 methyl ether dimethyl silane', 'algae seaweed extract', 'sesamum indicum sesame seed oil', 'medicago sativa alfalfa seed powder', 'helianthus annuus sunflower seedcake', 'prunus amygdalus dulcis sweet almond seed meal', 'eucalyptus globulus eucalyptus leaf oil', 'sodium gluconate', 'copper gluconate', 'calcium gluconate', 'magnesium gluconate', 'zinc gluconate', 'tocopheryl succinate', 'niacin', 'sesamum indicum sesame seed powder', 'ascophyllum nodosum extract', 'corallina officinalis extract', 'laminaria saccharina extract', 'chlorella vulgaris extract', 'laminaria digitata extract', 'palmaria palmata extract', 'pyrus malus apple fruit extract', 'hordeum vulgare barley extractextrait dorge', 'triticum vulgare wheat germ extract', 'morus nigra mulberry root extract', 'scutellaria baicalensis root extract', 'vitis vinifera grape seed extract', 'rosmarinus officinalis rosemary leaf extract', 'saccharomyces lysate extract', 'citrus reticulata tangerine peel extract', 'asparagopsis armata extract', 'sigesbeckia orientalis st pauls wort extract', 'punica granatum pomegranate fruit juice', 'citrullus vulgaris watermelon fruit extract', 'vitis vinifera grape fruit extract', 'tourmaline', 'linolenic acid', 'lens esculenta lentil fruit extract', 'polygonum cuspidatum root extract', 'oleth-5', 'glycereth-26', 'citrus aurantifolia lime peel extract', 'squalane', 'humulus lupulus hops extract', 'yeast extractfaexextrait de levure', 'acetyl hexapeptide-8', 'tocopheryl acetate', 'caffeine', 'hydrolyzed rice extract', 'acetyl glucosamine', 'yeast polysaccharides', 'hydrolyzed jojoba esters', 'sodium rna', 'oleth-10 phosphate', 'camelina sativa seed oil', 'bifida ferment lysate', 'sodium hyaluronate', 'sodium pca', 'tetraacetylphytosphingosine', 'micrococcus lysate', 'sucrose', 'carbomer', 'caprylyl glycol', 'sorbitol', 'dipotassium glycyrrhizate', 'tetrahexyldecyl ascorbate', 'sodium hydroxide', 'magnesium ascorbyl phosphate', 'sodium lactate', 'xanthan gum', 'choleth-24', 'linoleic acid', 'hexylene glycol', 'ceteth-24', 'lecithin', 'hydrogenated lecithin', 'ethylbisiminomethylguaiacol manganese chloride', 'nordihydroguaiaretic acid', 'alcohol denat', 'fragrance', 'disodium edta', 'bht', 'hydroxycitronellal', 'limonene', 'linalool', 'geraniol', 'citronellol', 'benzyl salicylate', 'benzyl benzoate', 'phenoxyethanol rds product name the brilliance brightening mask division']",declustered water -aquaeau de-structuree - declustered water aquaeau de-structuree  methyl gluceth-20 peg-75 butylene glycol glycerin bis-peg-18 methyl ether dimethyl silane algae seaweed extract sesamum indicum sesame seed oil medicago sativa alfalfa seed powder helianthus annuus sunflower seedcake prunus amygdalus dulcis sweet almond seed meal eucalyptus globulus eucalyptus leaf oil sodium gluconate copper gluconate calcium gluconate magnesium gluconate zinc gluconate tocopheryl succinate niacin sesamum indicum sesame seed powder ascophyllum nodosum extract corallina officinalis extract laminaria saccharina extract chlorella vulgaris extract laminaria digitata extract palmaria palmata extract pyrus malus apple fruit extract hordeum vulgare barley extractextrait dorge triticum vulgare wheat germ extract morus nigra mulberry root extract scutellaria baicalensis root extract vitis vinifera grape seed extract rosmarinus officinalis rosemary leaf extract saccharomyces lysate extract citrus reticulata tangerine peel extract asparagopsis armata extract sigesbeckia orientalis st pauls wort extract punica granatum pomegranate fruit juice citrullus vulgaris watermelon fruit extract vitis vinifera grape fruit extract tourmaline linolenic acid lens esculenta lentil fruit extract polygonum cuspidatum root extract oleth-5 glycereth-26 citrus aurantifolia lime peel extract squalane humulus lupulus hops extract yeast extractfaexextrait de levure acetyl hexapeptide-8 tocopheryl acetate caffeine hydrolyzed rice extract acetyl glucosamine yeast polysaccharides hydrolyzed jojoba esters sodium rna oleth-10 phosphate camelina sativa seed oil bifida ferment lysate sodium hyaluronate sodium pca tetraacetylphytosphingosine micrococcus lysate sucrose carbomer caprylyl glycol sorbitol dipotassium glycyrrhizate tetrahexyldecyl ascorbate sodium hydroxide magnesium ascorbyl phosphate sodium lactate xanthan gum choleth-24 linoleic acid hexylene glycol ceteth-24 lecithin hydrogenated lecithin ethylbisiminomethylguaiacol manganese chloride nordihydroguaiaretic acid alcohol denat fragrance disodium edta bht hydroxycitronellal limonene linalool geraniol citronellol benzyl salicylate benzyl benzoate phenoxyethanol rds product name the brilliance brightening mask division,True,"['alcohol denat', 'fragrance', 'phenoxyethanol rds product name the brilliance brightening mask division']",0,0,0,0,0,0.6730245231607629,96,0.3717948717948718
Face Mask,Sephora Collection,Face Mask - Pearl - Brightening,6,Budget,4.4,0.1199999999999998,"['water', 'butylene glycol', 'glycerin', 'salix alba willow bark extract', 'betaine', 'xanthan gum', '2-hexanediol', 'hydroxyacetophenone', 'parfum fragrance', 'synthetic fluorphlogopite', 'ci 77891 titanium dioxide', 'mother of pearl extract', 'passiflora edulis fruit extract', 'linalool', 'hexyl cinnamal', 'conchiolin powder', 'phenoxyethanol', 'prunus persica peach flower extract', 'tin oxide']",water butylene glycol glycerin salix alba willow bark extract betaine xanthan gum 2-hexanediol hydroxyacetophenone parfum fragrance synthetic fluorphlogopite ci 77891 titanium dioxide mother of pearl extract passiflora edulis fruit extract linalool hexyl cinnamal conchiolin powder phenoxyethanol prunus persica peach flower extract tin oxide,True,"['parfum fragrance', 'phenoxyethanol']",0,0,0,0,0,0.008174386920980926,19,0.8333333333333334
Face Mask,Eve Lom,Rescue Mask,85,Premium,3.9,0.2199999999999999,"['kaolin', 'water', 'glycerin', 'alcohol denat', 'mel honey', 'prunus amygdalus dulcis sweet almond seed meal', 'phenoxyethanol', 'camphor', 'magnesium aluminum silicate', 'calcium chloride', 'magnesium chloride', 'sodium chloride', 'ethylhexylglycerin', 'aluminum chlorohydrate', 'allantoin']",kaolin water glycerin alcohol denat mel honey prunus amygdalus dulcis sweet almond seed meal phenoxyethanol camphor magnesium aluminum silicate calcium chloride magnesium chloride sodium chloride ethylhexylglycerin aluminum chlorohydrate allantoin,True,"['alcohol denat', 'phenoxyethanol', 'camphor']",1,1,1,1,1,0.22343324250681199,15,0.08974358974358974
Face Mask,Fresh,Black Tea Instant Perfecting Mask Mini,35,Medium,4.7,0.0599999999999999,"['water', 'glycerin', 'rice ferment filtrate sake', 'capryliccapric triglyceride', 'pentylene glycol', 'sodium polyacrylate', 'betaine', 'saccharomyces ferment filtrate', 'camellia sinensis leaf extract', 'avena sativa oat kernel extract', 'vitis vinif- era grape seed oil', 'litchi chinensis seed extract', 'rubus fruticosus blackberry leaf extract', 'rosa damascena flower oil', 'sodium hyaluronate', 'adenosine', 'tocopheryl ac- etate', 'tocopherol', 'ethylhexyl palmitate', 'poloxamer 407', 'butylene glycol', 'parfum fragrance', 'hydrogenated lecithin', 'menthoxypropanediol', 'maltodextrin', 'silica', 'ci 77891 titanium dioxide', 'trihydroxystearin', 'hydroxyethylcellulose', 'disodium edta', 'sodium citrate', 'caprylyl glycol', 'citric acid', 'caramel', 'hexylene glycol', 'potassium sorbate', 'bht', 'biotin', 'phenoxyethanol', 'linalool']",water glycerin rice ferment filtrate sake capryliccapric triglyceride pentylene glycol sodium polyacrylate betaine saccharomyces ferment filtrate camellia sinensis leaf extract avena sativa oat kernel extract vitis vinif- era grape seed oil litchi chinensis seed extract rubus fruticosus blackberry leaf extract rosa damascena flower oil sodium hyaluronate adenosine tocopheryl ac- etate tocopherol ethylhexyl palmitate poloxamer 407 butylene glycol parfum fragrance hydrogenated lecithin menthoxypropanediol maltodextrin silica ci 77891 titanium dioxide trihydroxystearin hydroxyethylcellulose disodium edta sodium citrate caprylyl glycol citric acid caramel hexylene glycol potassium sorbate bht biotin phenoxyethanol linalool,True,"['parfum fragrance', 'citric acid', 'phenoxyethanol']",0,0,0,0,0,0.08719346049046321,40,0.5512820512820513
Face Mask,Olehenriksen,Cold Plunge Pore Mask,36,Medium,4.6,0.08,"['water', 'kaolin', 'glycerin', 'disodium lauryl sulfosuccinate', 'bentonite', 'cetearyl alcohol', 'lactic acid', 'lauramidopropyl betaine', 'sodium c14-16 olefin sulfonate', 'menthoxypropanediol', 'persea gratissima avocado oil', 'phenoxyethanol', 'potassium hydroxide', 'salicylic acid', 'mentha piperita peppermint oil', 'sodium chloride', 'ethylhexylglycerin', 'propanediol', 'sodium phytate', 'xanthan gum', 'epilobium fleischeri extract', 'saussurea involucrata extract', 'citric acid', 'potassium sorbate', 'macrocystis pyrifera kelp extract', 'eucalyptus globulus leaf extract', 'chondrus crispus carrageenan extract', 'camellia sinensis leaf extract', 'tocopherol', 'chromium hydroxide green ci 77289', 'titanium dioxide ci 77891']",water kaolin glycerin disodium lauryl sulfosuccinate bentonite cetearyl alcohol lactic acid lauramidopropyl betaine sodium c14-16 olefin sulfonate menthoxypropanediol persea gratissima avocado oil phenoxyethanol potassium hydroxide salicylic acid mentha piperita peppermint oil sodium chloride ethylhexylglycerin propanediol sodium phytate xanthan gum epilobium fleischeri extract saussurea involucrata extract citric acid potassium sorbate macrocystis pyrifera kelp extract eucalyptus globulus leaf extract chondrus crispus carrageenan extract camellia sinensis leaf extract tocopherol chromium hydroxide green ci 77289 titanium dioxide ci 77891,True,"['cetearyl alcohol', 'lactic acid', 'phenoxyethanol', 'salicylic acid', 'mentha piperita peppermint oil', 'citric acid']",1,1,1,1,1,0.08991825613079019,31,0.3333333333333333
Face Mask,Caudalie,Instant Detox Mask,39,Medium,4.4,0.1199999999999998,"['water', 'bentonite', 'glycerin', 'acacia senegal gum', 'xanthan gum', 'benzyl alcohol', 'alcohol', 'sodium dehydroacetate', 'citrus aurantium bergamia bergamot fruit oil', 'vitis vinifera grape fruit extract', 'lavandula angustifolia lavender oil', 'sodium citrate', 'dehydroacetic acid', 'coffea arabica coffee seed extract', 'coffea robusta seed extract', 'citric acid', 'papain', 'cupressus sempervirens oil', 'salvia sclarea clary oil', 'commiphora myrrha oil', 'santalum album sandalwood oil', 'anthemis nobilis flower oil', 'petroselinum crispum parsley seed oil', 'carbomer', '2-hexanediol', 'caprylyl glycol', 'sodium benzoate', 'lactic acid', 'potassium sorbate', 'algin', 'limonene', 'linalool plant origin']",water bentonite glycerin acacia senegal gum xanthan gum benzyl alcohol alcohol sodium dehydroacetate citrus aurantium bergamia bergamot fruit oil vitis vinifera grape fruit extract lavandula angustifolia lavender oil sodium citrate dehydroacetic acid coffea arabica coffee seed extract coffea robusta seed extract citric acid papain cupressus sempervirens oil salvia sclarea clary oil commiphora myrrha oil santalum album sandalwood oil anthemis nobilis flower oil petroselinum crispum parsley seed oil carbomer 2-hexanediol caprylyl glycol sodium benzoate lactic acid potassium sorbate algin limonene linalool plant origin,True,"['benzyl alcohol', 'alcohol', 'lavandula angustifolia lavender oil', 'citric acid', 'lactic acid']",1,1,1,1,1,0.09809264305177112,32,0.3717948717948718
Face Mask,Fresh,Crème Ancienne® Ultimate Nourishing Honey Mask,150,Luxury,4.2,0.1599999999999999,"['mel honey', 'propylene glycol dicaprylatedicaprate', 'stearalkonium hectorite', 'peg-7 glyceryl cocoate', 'limnanthes alba meadowfoam seed oil', 'jojoba oil peg-150 esters', 'pentylene glycol', 'butyrospermum parkii shea butter', 'propylene carbonate', 'echinacea purpurea extract', 'sucrose laurate', 'hippophae rhamnoides oil', 'cera alba beeswax', 'rosa damascena flower water', 'citrus limon lemon peel oil', 'osmanthus fragrans flower extract', 'anthemis nobilis flower oil', 'rosmarinus officinalis rosemary leaf extract', 'tocopherol', 'water', 'capryliccapric triglyceride', 'glycerin', 'sodium metabisulfite', 'citric acid', 'limonene', 'citronellol']",mel honey propylene glycol dicaprylatedicaprate stearalkonium hectorite peg-7 glyceryl cocoate limnanthes alba meadowfoam seed oil jojoba oil peg-150 esters pentylene glycol butyrospermum parkii shea butter propylene carbonate echinacea purpurea extract sucrose laurate hippophae rhamnoides oil cera alba beeswax rosa damascena flower water citrus limon lemon peel oil osmanthus fragrans flower extract anthemis nobilis flower oil rosmarinus officinalis rosemary leaf extract tocopherol water capryliccapric triglyceride glycerin sodium metabisulfite citric acid limonene citronellol,True,['citric acid'],1,1,1,1,1,0.40054495912806537,26,0.5512820512820513
Face Mask,Dr. Jart+,Water Replenishment Cotton Sheet Mask,7,Budget,4.6,0.08,"['chamomilla recutita matricaria flower water', 'butylene glycol', '2-hexanediol', 'glycerin', 'peg-32', 'hamamelis virginiana witch hazel extract', 'glycereth-26', 'sodium hyaluronate', 'hydrolyzed collagen', 'cereus grandiflorus cactus flower extract', 'olea europaea olive fruit extract', 'panthenol', 'polyphosphorylcholine glycol acrylate', 'arginine', 'peg-60 hydrogenated castor oil', 'ethylhexylglycerin', 'disodium edta']",chamomilla recutita matricaria flower water butylene glycol 2-hexanediol glycerin peg-32 hamamelis virginiana witch hazel extract glycereth-26 sodium hyaluronate hydrolyzed collagen cereus grandiflorus cactus flower extract olea europaea olive fruit extract panthenol polyphosphorylcholine glycol acrylate arginine peg-60 hydrogenated castor oil ethylhexylglycerin disodium edta,True,['hamamelis virginiana witch hazel extract'],1,1,1,1,1,0.010899182561307902,17,0.5128205128205128
Face Mask,Tatcha,Luminous Dewy Skin Sheet Mask,12,Budget,4.3,0.14,"['water', 'saccharomycescamellia sinensis leafcladosiphon okamuranusrice ferment filtrate', 'propanediol', 'glycerin', 'pentaerythrityl tetraisostearate', 'diphenylsiloxy phenyl trimethicone', 'squalane', 'camellia japonica seed oil', 'sericin', 'oryza sativa rice germ oil', 'chondrus crispus extract', 'glycyrrhiza glabra licorice root extract', 'panax ginseng root extract', 'royal jelly extract', 'thymus serpyllum extract', 'ziziphus jujuba fruit extract', 'scutellaria baicalensis root extract', 'sodium hyaluronate', 'ammonium acryloyldimethyltauratecarboxyethyl acrylate crosspolymer', 'polyglyceryl-10 laurate', 'ethylhexylglycerin', 'disodium edta', 'fragrance', 'alcohol', 'phenoxyethanol hadasei-3']",water saccharomycescamellia sinensis leafcladosiphon okamuranusrice ferment filtrate propanediol glycerin pentaerythrityl tetraisostearate diphenylsiloxy phenyl trimethicone squalane camellia japonica seed oil sericin oryza sativa rice germ oil chondrus crispus extract glycyrrhiza glabra licorice root extract panax ginseng root extract royal jelly extract thymus serpyllum extract ziziphus jujuba fruit extract scutellaria baicalensis root extract sodium hyaluronate ammonium acryloyldimethyltauratecarboxyethyl acrylate crosspolymer polyglyceryl-10 laurate ethylhexylglycerin disodium edta fragrance alcohol phenoxyethanol hadasei-3,True,"['fragrance', 'alcohol', 'phenoxyethanol hadasei-3']",1,1,1,0,1,0.02452316076294278,25,0.23076923076923078
Face Mask,Erno Laszlo,Hydra-Therapy Skin Vitality Treatment Masks,88,Premium,4.3,0.14,"['-magnesium carbonate regulates skins ph levels while maintaining a clear complexion -allantoin a healing and soothing botanical extract', 'considered to be an excellent anti-irritant that works effectively to soothe irritated and sensitive skin -panthenol vitamin b5 works to help maintain skins natural moisture levels step 1 water', 'glyceryl polymethacrylate', 'panthenol', 'allantoin', 'propylene glycol', 'methylparaben', 'benzyl alcohol step 2 magnesium carbonate', 'algin', 'silica', 'calcium sulphate', 'pentasodium triphosphate', 'ci 77491 ci 77492 ci 77499 iron oxides', 'ci 77947 zinc oxide']",-magnesium carbonate regulates skins ph levels while maintaining a clear complexion -allantoin a healing and soothing botanical extract considered to be an excellent anti-irritant that works effectively to soothe irritated and sensitive skin -panthenol vitamin b5 works to help maintain skins natural moisture levels step 1 water glyceryl polymethacrylate panthenol allantoin propylene glycol methylparaben benzyl alcohol step 2 magnesium carbonate algin silica calcium sulphate pentasodium triphosphate ci 77491 ci 77492 ci 77499 iron oxides ci 77947 zinc oxide,True,['benzyl alcohol step 2 magnesium carbonate'],1,1,1,1,0,0.23160762942779292,14,0.07692307692307693
Face Mask,Dr. Jart+,Dermask Water Jet Vital Hydra Solution™,6,Budget,4.6,0.08,"['water', 'glycerin', 'butylene glycol', 'alcohol', 'panthenol', 'betaine', 'xylitylglucoside', 'anhydroxylitol', 'xylitol', 'hydrolyzed hyaluronic acid', 'algae extract', 'laminaria japonica extract', 'chlorphenesin', 'hydroxyethylcellulose', 'disodium edta', 'xanthan gum', 'peg-60 hydrogenated castor oil', 'glycyrrhiza glabra licorice root extract', 'zingiber officinale ginger root extract', 'schizandra chinensis fruit extract', 'coptis japonica root extract', 'camellia sinensis leaf extract', 'caprylyl glycol', '2-hexanediol', 'dipotassium glycyrrhizate', 'hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer', 'carbomer', 'arginine', 'citrus grandis grapefruit seed extract', 'acorus calamus root extract', 'perilla ocymoides leaf extract', 'cyclopentasiloxane', 'cyclohexasiloxane', 'peg-10 dimethiconevinyl dimethicone crosspolymer', 'pelargonium graveolens flower oil']",water glycerin butylene glycol alcohol panthenol betaine xylitylglucoside anhydroxylitol xylitol hydrolyzed hyaluronic acid algae extract laminaria japonica extract chlorphenesin hydroxyethylcellulose disodium edta xanthan gum peg-60 hydrogenated castor oil glycyrrhiza glabra licorice root extract zingiber officinale ginger root extract schizandra chinensis fruit extract coptis japonica root extract camellia sinensis leaf extract caprylyl glycol 2-hexanediol dipotassium glycyrrhizate hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer carbomer arginine citrus grandis grapefruit seed extract acorus calamus root extract perilla ocymoides leaf extract cyclopentasiloxane cyclohexasiloxane peg-10 dimethiconevinyl dimethicone crosspolymer pelargonium graveolens flower oil,True,['alcohol'],1,1,1,1,1,0.008174386920980926,35,0.5128205128205128
Face Mask,Sephora Collection,Face Mask - Avocado,6,Budget,4.6,0.08,"['water', 'butylene glycol', 'glycerin', 'peg-40 hydrogenated castor oil', 'phenoxyethanol', 'aloe barbadensis leaf juice', 'triethanolamine', 'oryza sativa rice extract', 'acrylatesc10-30 alkyl acrylate crosspolymer', 'tremella fuciformis mushroom extract', 'piroctone olamine', 'fragrance', 'maltodextrin', 'polyquaternium-51', 'persea gratissima avocado oil', 'brassica oleracea italica broccoli sprout extract', 'linalool', 'peg-30 dipolyhydroxystearate', 'trideceth-6', 'limonene', 'citric acid', 'potassium sorbate', 'sodium benzoate']",water butylene glycol glycerin peg-40 hydrogenated castor oil phenoxyethanol aloe barbadensis leaf juice triethanolamine oryza sativa rice extract acrylatesc10-30 alkyl acrylate crosspolymer tremella fuciformis mushroom extract piroctone olamine fragrance maltodextrin polyquaternium-51 persea gratissima avocado oil brassica oleracea italica broccoli sprout extract linalool peg-30 dipolyhydroxystearate trideceth-6 limonene citric acid potassium sorbate sodium benzoate,True,"['phenoxyethanol', 'triethanolamine', 'fragrance', 'citric acid']",0,0,0,0,0,0.008174386920980926,23,0.8333333333333334
Face Mask,Lancôme,Advanced Génifique Hydrogel Melting Mask,15,Budget,4.5,0.0999999999999999,"['water', 'glycerin', 'bifida ferment lysate', 'butylene glycol', 'capryliccapric triglyceride', '2-hexanediol', 'sucrose', 'lactobacillus ferment', 'tocopherol', 'sodium benzoate', 'madecassoside', 'hydrolyzed wheat protein', 'sodium dehydroacetate', 'sodium succinate', 'phenoxyethanol', 'phenyl trimethicone', 'adenosine', 'faex extract', 'yeast extract', 'peg-60 hydrogenated castor oil', 'arginine ethylhexylglycerin', 'polyacrylate-13', 'allantoin', 'polyisobutene', 'polysorbate 20', 'salicyloyl phytosphingosine', 'limonene', 'pentylene glycol', 'linalool', 'ceratonia siliqua gum', 'carob gum', 'carrageenan', 'sorbitan isostearate', 'disodium edta', 'potassium chloride', 'citronellol', 'potassium hydroxide', 'methionine', 'potassium sorbate', 'glycine', 'fragrance']",water glycerin bifida ferment lysate butylene glycol capryliccapric triglyceride 2-hexanediol sucrose lactobacillus ferment tocopherol sodium benzoate madecassoside hydrolyzed wheat protein sodium dehydroacetate sodium succinate phenoxyethanol phenyl trimethicone adenosine faex extract yeast extract peg-60 hydrogenated castor oil arginine ethylhexylglycerin polyacrylate-13 allantoin polyisobutene polysorbate 20 salicyloyl phytosphingosine limonene pentylene glycol linalool ceratonia siliqua gum carob gum carrageenan sorbitan isostearate disodium edta potassium chloride citronellol potassium hydroxide methionine potassium sorbate glycine fragrance,True,"['phenoxyethanol', 'fragrance']",1,1,1,1,1,0.0326975476839237,41,0.4230769230769231
Face Mask,Philosophy,Purity Made Simple Pore Extractor Mask,35,Medium,4.5,0.0999999999999999,"['water', 'kaolin', 'solum diatomeaediatomaceous earthterre de distomees', 'propanediol', 'bentonite', 'decyl glucoside', 'alchol denat', 'lauryl glucoside', 'propylene glycol', 'polysilicone-11', 'pvp', 'xanthan gum', 'sailicylic acid', 'sodium pca', 'sodium citrate', 'citric acid', 'fragrance', 'chlorphenesin', 'linalool', 'disodium edta', 'limonene', 'laureth-12', 'phenoxyethanol', 'geraniol', 'vanillyl butyl ether', 'ethylhexylglycerin', 'titanium dioxide ci 77891']",water kaolin solum diatomeaediatomaceous earthterre de distomees propanediol bentonite decyl glucoside alchol denat lauryl glucoside propylene glycol polysilicone-11 pvp xanthan gum sailicylic acid sodium pca sodium citrate citric acid fragrance chlorphenesin linalool disodium edta limonene laureth-12 phenoxyethanol geraniol vanillyl butyl ether ethylhexylglycerin titanium dioxide ci 77891,True,"['citric acid', 'fragrance', 'phenoxyethanol']",1,1,1,1,1,0.08719346049046321,27,0.358974358974359
